url,name,address,phone,email,www,facebook,twitter
http://www.spaweek.com/spa/37937/alchemy-wellness-spa,Alchemy Wellness Spa,"""35 West Haley Street Santa Barbara, CA 93101""",805.899.8811,events@alchemywellnessspa.com,#N/A,https://www.facebook.com/AlchemyWellnessSpa,https://twitter.com/AlchemySpaSB
http://www.spaweek.com/spa/24998/alerissa-medical-nail-spa,Alerissa Medical Nail Spa,"""26827 Foggy Creek Road, Suite 104 Wesley Chapel, FL 33544""",727.249.3697,tina.alberino@gmail.com,www.alerissa.com,#N/A,#N/A
http://www.spaweek.com/spa/17858/alesandra-salon-amp-spa,Alesandra Salon & Spa,"""1780 North Congress Avenue Boynton Beach, FL 33426""",561.732.5381,juvanb@hotmail.com,www.spaalesandra.com,https://www.facebook.com/AlesandraSalonSpa,https://twitter.com/SpaAlesandra
http://www.spaweek.com/spa/34921/alexs-salon-amp-day-spa,Alex's Salon & Day Spa,"""7770 F Richmond Highway Alexandria, VA 22306""",202.297.2439,thanh.hoang@mwaa.com,www.alexsalonandspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/13142/alexanders-salon-amp-spa,Alexander's Salon & Spa,"""431 Lackawanna Avenue Scranton, PA 18503""",570.341.5250,info@alexandersspa.com,#N/A,https://www.facebook.com/pages/Alexanders-Salon-Spa/324562932351,http://www.twitter.com/alexandersspa
http://www.spaweek.com/spa/30009/align-chiropractic-day-spa,Align Chiropractic Day Spa,"""14270 Spring Hill Drive Spring Hill, FL 34609""",352.684.1484,info@alignchiropracticdayspa.com,www.alignchiropracticdayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/10641/align-spa,Align Spa,"""1792 Bonanza Drive, Building C, Suite 130 Park City, UT 84060""",435.647.9300,#N/A,www.alignspa.com,#N/A,#N/A
http://www.spaweek.com/spa/25093/alira-spa-amp-salon,Alira Spa & Salon,"""1619 West Alabama Street Houston, TX 77006""",713.523.6000,info@aliraspa.com,www.aliraspa.com,https://www.facebook.com/AliraBoutiqueSpa,https://twitter.com/AliraSpa
http://www.spaweek.com/spa/2340/alishas-spa-euphoria,Alisha's Spa Euphoria,"""418 Haig Boulevard Reading, PA 19607""",610.775.7040,relax@alishasspa.com,www.alishasspa.com,#N/A,#N/A
http://www.spaweek.com/spa/4499/all-about-me-day-spa,All About ME Day Spa,"""11851 Bandera Road, Suite 115 Helotes, TX 78023""",210.372.0700,#N/A,www.allaboutme-dayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/20922/all-about-u-salon-spa-amp-boutique,All About U Salon Spa & Boutique,"""3751 South Stonebridge Drive, Suite 100 McKinney, TX 75070""",972.540.9911,#N/A,www.allaboutu-salon.com,http://www.facebook.com/pages/All-About-U-Salon-Spa-Boutique/169481313100746,http://www.twitter.com/AAUSalon
http://www.spaweek.com/spa/9148/all-about-you-day-spa,All About You Day Spa,"""122 West State Street Pendleton, IN 46064""",765.778.6935,#N/A,www.allaboutyoubodyworks.com,#N/A,#N/A
http://www.spaweek.com/spa/7574/all-about-you-salon-and-day-spa,All About You Salon and Day Spa,"""119b Green Street Foxboro, MA 02035""",508.543.7779,info@foxborospa.com,www.foxborospa.com,#N/A,#N/A
http://www.spaweek.com/spa/17667/all-angles-salon-and-day-spa,All Angles Salon and Day Spa,"""299 Route 9 South Waretown, NJ 08758""",609.698.1460,#N/A,www.facebook.com/pages/All-Angles-Salon-and-Day-Spa/107572905944906,https://www.facebook.com/pages/All-Angles-Salon-and-Day-Spa/107572905944906,#N/A
http://www.spaweek.com/spa/2785/all-natural-day-spa,All Natural Day Spa,"""1042 Lincoln Avenue San Jose, CA 95125""",408.286.8612,relax@allnaturaldayspa.net,www.allnaturaldayspa.net,https://www.facebook.com/AllNaturalDaySpa,https://twitter.com/AllNaturalDaySp
http://www.spaweek.com/spa/3534/all-star-lake-spa,All Star Lake Spa,"""9 Lake Bellevue, Suite 112 Bellevue, WA 98005""",425.462.2960,#N/A,www.allstarlakespa.com,https://www.facebook.com/allstarlakespa?rf=203108596380049,#N/A
http://www.spaweek.com/spa/27926/all-that-jazz-salon-and-spa,All That Jazz Salon and Spa,"""443 Vandehei Cheyenne, WY 82009""",307.632.5299,appointments@allthatjazzsalonspa.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/17813/allante-hair-designs-amp-spa-inc,"""Allante Hair Designs & Spa, Inc.""","""160 Stark Avenue Greensburg, PA 15601""",724.836.3600,allantehair@aol.com,www.allantehair.com,#N/A,#N/A
http://www.spaweek.com/spa/11288/allegria-spa-at-park-hyatt-beaver-creek,Allegria Spa at Park Hyatt Beaver Creek,"""100 East Thomas Place Avon, CO 81620""",970.748.7500,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/1089/allen-edwards-salon-and-spa-woodland-hills,Allen Edwards Salon and Spa - Woodland Hills,"""20855 Ventura Boulevard, Suite #6 Woodland Hills, CA 91364""",818.703.3697,#N/A,www.allenedwards.com,#N/A,#N/A
http://www.spaweek.com/spa/992/allen-may-salon-and-day-spa,Allen May Salon and Day Spa,"""1687 North Canton Center Road Canton, MI 48187""",734.981.8223,allenmaysalon@sbcglobal.net,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/29989/alleviating-whispering-waters-day-spa,Alleviating Whispering Waters Day Spa,"""550 Cedar Street, Suite 102 San Diego, CA 92101""",619.531.8750,info@awwdayspa.com,www.awwdayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/1887/allure-day-spa,Allure Day Spa,"""139 East 55th Street New York, NY 10022""",212.644.5500,alluredayspa@hotmail.com,www.alluredayspa.com,https://www.facebook.com/AllureDaySpaNewYorkCity,https://twitter.com/Alluredayspanyc
http://www.spaweek.com/spa/4393/allure-day-spa,Allure Day Spa,"""2056 South University Drive Davie, FL 33324""",954.472.9290,#N/A,www.allureds.com,http://www.facebook.com/pages/Allure-Day-Spa/182544848479403,#N/A
http://www.spaweek.com/spa/35917/allure-md-spa-amp-wellness-center,Allure MD Spa & Wellness Center,"""25 Kilmer Drive, Building 3, Suite 105 Morganville, NJ 07751""",732.851.7005,contact@alluremdspa.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/37911/allure-organic-spa,Allure Organic Spa,"""38 West 32nd Street, Suite 1207 New York, NY 10001""",212.967.8888,allureorganicspa@gmail.com,#N/A,https://www.facebook.com/allureorganicspa,#N/A
http://www.spaweek.com/spa/19212/allure-salon-amp-spa,Allure Salon & Spa,"""220 Alamo Plaza, Suite D Alamo, CA 94507""",925.855.8815,#N/A,www.facebook.com/alluresalonalamo,#N/A,#N/A
http://www.spaweek.com/spa/16030/allure-spa-and-salon,Allure Spa and Salon,"""325 South Main Avenue Warrenton, OR 97146""",503.861.0607,ambermossman@hotmail.com,www.facebook.com/pages/Allure-Spa-and-Salon/150210147024,#N/A,#N/A
http://www.spaweek.com/spa/17451/allure-studios-hair-and-day-spa,Allure Studios Hair and Day Spa,"""491 Lexington Avenue Mansfield, OH 44907""",419.774.9600,#N/A,www.allurestudios.net,#N/A,#N/A
http://www.spaweek.com/spa/19819/alluring-massage-amp-spa,Alluring Massage & Spa,"""149 South McDonough Street, Suite 280 Jonesboro, GA 30236""",404.333.5431,#N/A,www.alluringmassage.com,#N/A,#N/A
http://www.spaweek.com/spa/3294/allyu-spa,Allyu Spa,"""600 West Chicago Avenue Chicago, IL 60654""",312.755.1313,#N/A,www.allyuspa.com,#N/A,#N/A
http://www.spaweek.com/spa/36199/almond-tree-spa,Almond Tree Spa,"""2040 Winter Springs Blvd. Oviedo, FL 32765""",407.341.7922,liz@almondtreespa.com,www.almondtreespa.com/,#N/A,#N/A
http://www.spaweek.com/spa/4624/alta-villa-spa-amp-salon,Alta Villa Spa & Salon,"""429 Forbes Avenue, Suite 505 (Located in Allegheny Building) Pittsburgh, PA 15219""",412.281.2566,#N/A,www.altavillaspa.com,#N/A,#N/A
http://www.spaweek.com/spa/10752/alure-salon-and-day-spa,Alure Salon and Day Spa,"""922 Water Street Sauk City, WI 53583""",608.643.5492,#N/A,www.Aluresalonanddayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/2342/always-pretty-salon-amp-spa,Always Pretty Salon & Spa,"""32 South Main Street Coopersburg, PA 18036""",610.282.1888,carol@alwayspretty.com,www.alwayspretty.com,https://www.facebook.com/alwaysprettysalon,#N/A
http://www.spaweek.com/spa/10189/amadeus-spa,Amadeus Spa,"""4465 Hills And Dales Road Northwest Canton, OH 44708""",330.479.7727,#N/A,www.amadeusspacanton.com,#N/A,#N/A
http://www.spaweek.com/spa/2893/amai-day-spa,Amai Day Spa,"""23718 Bothell Everett Highwayy Bothell , WA 98021""",425.485.4323,info@amaidayspa.com,www.amaidayspa.com,https://www.facebook.com/pages/Amai-Day-Spa/34667311893,#N/A
http://www.spaweek.com/spa/30966/amazing-you-day-spa,Amazing You Day Spa,"""400 South Atlantic Avenue, Suite 382 Ormond Beach, FL 32176""",386.236.9928,gladys@amazingudayspa.com,www.amazingudayspa.com,https://www.facebook.com/AmazingYouDaySpa,#N/A
http://www.spaweek.com/spa/562/amber-spa,Amber Spa,"""2040 West Webster Avenue Chicago, IL 60622""",773.252.5549,amberspa2040@aol.com ,www.amberspa2040.com,#N/A,#N/A
http://www.spaweek.com/spa/1701/amber-spa,Amber Spa,"""16 South Main Street Pennington, NJ 08534""",609.737.8400,#N/A,www.amberspa.com,https://www.facebook.com/pages/Amber-Spa/159893277383016,#N/A
http://www.spaweek.com/spa/38025/ambiance-day-spa,Ambiance Day Spa,"""9845 E. 116th St., Suite 300 Fishers, IN 46037""",317.348.3233,ambiancespa2012@gmail.com,www.ambiancedayspa.net/,#N/A,#N/A
http://www.spaweek.com/spa/12751/ambiance-european-salon-spa,Ambiance European Salon Spa,"""801 Phillips Avenue, Suite 108 High Point, NC 27262""",336.883.7778,#N/A,www.ambianceeuropeansalonspa.com,#N/A,#N/A
http://www.spaweek.com/spa/17972/ambiance-med-spa,Ambiance Med Spa,"""5075 Warner Avenue, Suite 204 Huntington Beach, CA 92649""",714.846.3010,#N/A,www.ambiancemedspahb.com,#N/A,#N/A
http://www.spaweek.com/spa/28205/amburn-and-co-salon-and-spa-on-main,Amburn and Co. Salon and Spa on Main,"""209 Main Street Danville, VA 24541""",434.799.5775,missybellospa@yahoo.com,www.facebook.com/pages/Amburn-and-Co-Salon-and-Spa-on-Main/140242272690030,#N/A,#N/A
http://www.spaweek.com/spa/2346/ame-salon-amp-spa,AME Salon & Spa,"""111 Waynewood Avenue Wayne, PA 19087""",610.995.2631,Spa@amesalonandspa.com,www.amesalonandspa.com,https://www.facebook.com/pages/Ame-Salon-Spa/95680432231,https://twitter.com/AMESalonandSpa
http://www.spaweek.com/spa/28171/ameliore-medispa-and-salon,Ameliore Medispa and Salon,"""1419 Village Drive Saint Joseph, MO 64506""",816.364.1623,#N/A,www.amelioremedispa.com,#N/A,#N/A
http://www.spaweek.com/spa/16351/american-aesthetics-med-spa,American Aesthetics Med Spa,"""18910 28th Avenue West, Suite 201 Lynnwood, WA 98036""",425.771.4772,info@nwmedspa.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/13155/american-chiropractic-spa-retreat,American Chiropractic Spa Retreat,"""112 South Fraser Street State College, PA 16801""",814.234.4383,#N/A,www.statecollegemassageandspa.net,#N/A,#N/A
http://www.spaweek.com/spa/430/american-day-spa,American Day Spa,"""493 C Trapelo Road Belmont, MA 02478""",617.484.6003,americandayspa@gmail.com,www.americandayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/22541/amethyst-spa-at-wekopa-resort-amp-conference-center,Amethyst Spa at Wekopa Resort & Conference Center,"""10438 North Fort McDowell Road Scottsdale, AZ 85264""",480.789.5335,jwott@wekoparesort.com,#N/A,https://www.facebook.com/WeKoPaResort,https://twitter.com/WeKoPaResort
http://www.spaweek.com/spa/12225/amirage-day-spa,Amirage Day Spa,"""170 Concord Road Chelmsford, MA 01824""",978.250.9488,amirage.biz@gmail.com,www.facebook.com/AmirageDaySpa/,#N/A,#N/A
http://www.spaweek.com/spa/9304/amirage-salon-day-spa-amp-hair-loss-center,"""Amirage Salon, Day Spa, & Hair Loss Center""","""890 Main Street, Suite 1B Dubuque, IA 52001""",563.582.8832,bhohmann@amiragesalon.com,www.amiragesalon.com,#N/A,#N/A
http://www.spaweek.com/spa/3252/amomi-spa,AMOMI Spa,"""6950 East Chauncey Lane, Suite 150 Phoenix, AZ 85054""",480.970.1998,#N/A,www.amomispa.com,#N/A,#N/A
http://www.spaweek.com/spa/3329/amoy-salon-amp-spa,Amoy Salon & Spa,"""2970 Vauxhall Road Vauxhall, NJ 07088""",973.379.9300,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/16369/ana-molinari-salon-spa-boutique-downtown-sarasota,Ana Molinari Salon Spa Boutique - Downtown Sarasota,"""52 South Palm Avenue Sarasota, FL 34236""",941.365.1415,#N/A,www.anamolinari.com,#N/A,#N/A
http://www.spaweek.com/spa/16422/ana-molinari-salon-spa-boutique-lakewood-ranch,Ana Molinari Salon Spa Boutique - Lakewood Ranch,"""8120 Lakewood Ranch Main Street, Suite 102 Lakewood Ranch, FL 34202""",941.373.3900,spa941.373.3900@spaweek.com,www.anamolinari.com,#N/A,#N/A
http://www.spaweek.com/spa/9305/anani-salon-and-spa,Anani Salon and Spa,"""2505 Southwest White Birch Drive, Suite G Ankeny, IA 50023""",515.965.0093,#N/A,www.ananisalonandspa.com,#N/A,#N/A
http://www.spaweek.com/spa/2897/ananya-spa,Ananya Spa,"""2810 Elliott Ave. Seattle, WA 98121""",206.217.1744,info@anandaspaseattle.com,www.ananyaspaseattle.com,https://www.facebook.com/ananyaspaseattle,#N/A
http://www.spaweek.com/spa/5626/anara-medspa-and-cosmetic-laser-center,Anara MedSpa and Cosmetic Laser Center,"""1140 Stelton Road, Suite 102 Piscataway, NJ 08854""",732.777.9577,anaramedspa@gmail.com,www.anaramedspa.com,#N/A,#N/A
http://www.spaweek.com/spa/17081/andelana-wellness-center-amp-spa,Andelana Wellness Center & Spa,"""2266 North Highway 16 Denver, NC 28037""",704.483.2280,#N/A,www.andelana.com,#N/A,#N/A
http://www.spaweek.com/spa/30742/andrew-stefanou-salon-and-spa,Andrew Stefanou Salon and Spa,"""25 Old Kings Highway North, Suite 27 Darien, CT 06820""",203.656.5656,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/8151/anew-body-oasis-massage-amp-spa,Anew Body Oasis Massage & Spa,"""923 First Colonial Road, Suite 1801 Virginia Beach, VA 23454""",757.567.4661,JosephLupino@hotmail.com,www.anewbodyoasis.net,https://www.facebook.com/anewbodyoasis,#N/A
http://www.spaweek.com/spa/38331/anew-wellness-spa,Anew Wellness Spa,"""2317 Buchanan Road, Suite A Antioch, CA 94509""",925.939.2639,Anewwellnessspa@gmail.com,www.anewwellnessspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/10030/anew-you-skin-care-and-day-spa,Anew You Skin Care and Day Spa,"""36 Bay Street, Suite B Manchester, NH 03104""",603.303.7833,#N/A,www.anewyouskincare.com,#N/A,#N/A
http://www.spaweek.com/spa/31983/anewu-medical-spa,ANEWU Medical Spa,"""30 Daniel Webster Highway, Suite 8 Merrimack, NH 03054""",603.882.9334,#N/A,www.anewumedicalspa.com/about-us/,#N/A,#N/A
http://www.spaweek.com/spa/868/ange-de-la-mer-salon-amp-spa,Ange de La Mer Salon & Spa,"""11650 West 8th Avenue Lakewood, CO 80401""",303.279.6237,info@angedelamer.com,www.angedelamer.com,https://www.facebook.com/pages/Ange-de-La-Mer-Salon-and-Spa-inc/271693126244105,#N/A
http://www.spaweek.com/spa/35320/angel-among-you-massage-amp-wellness-spa,Angel among You Massage & Wellness Spa,"""6253 Sunrise Boulevard, Suite 113 Citrus Heights, CA 95610""",916.752.5891,angelamongyou@ymail.com,www.angelamongyou.com/,#N/A,#N/A
http://www.spaweek.com/spa/30538/angel-beauty-amp-spa,Angel Beauty & Spa,"""1845 Hammer Avenue, Suite B Norco, CA 92860""",951.427.5300,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/3007/angels-spa-and-wellness-centre,Angel's Spa and Wellness Centre,"""2035 Kennedy Road Toronto, ON M1T 3G2""",416.299.1500 ext. 6173,#N/A,www.theangelwellness.com+,#N/A,#N/A
http://www.spaweek.com/spa/148/angela-michael-skincare-amp-spa,Angela Michael Skincare & Spa,"""2500 Mount Vernon Road, Suite C Dunwoody, GA 30338""",678.731.9611,info@amskincare.com,www.amskincare.com,https://www.facebook.com/pages/Angela-Michael-Skincare-Spa/271676236948?ref=ts&fref=ts,#N/A
http://www.spaweek.com/spa/20446/angelic-moon-holistic-day-spa,Angelic Moon Holistic Day Spa,"""22982 Overseas Highway Cudjoe Key, FL 33042""",305.745.9979,care@angelicmoon7.com,www.angelicmoon7.com,#N/A,#N/A
http://www.spaweek.com/spa/14514/ania-hair-studio-amp-spa,Ania Hair Studio & Spa,"""Town Center Plaza, 1704 Western Avenue Albany, NY 12203""",518.456.8822,#N/A,www.aniahairstudio.com,#N/A,#N/A
http://www.spaweek.com/spa/3293/aniko-salon-amp-spa,Aniko Salon & Spa,"""1109 South Wabash Avenue Chicago, IL 60605""",312.431.1573,anikosalonspa1@gmail.com,www.anikosalonspa.com,http://www.facebook.com/pages/Aniko-Salon/156046974422044?sk=info,https://twitter.com/anikosalonspa
http://www.spaweek.com/spa/8437/anjella-paulette-spa-amp-style-bar,Anjella Paulette Spa & Style Bar,"""110 West 20th Street Norfolk, VA 23517""",757.622.3472,#N/A,www.anjellapaulette.com,https://www.facebook.com/pages/Anjella-Paulette-Day-Spa/108948805828730,https://twitter.com/anjellapaulette
http://www.spaweek.com/spa/12909/anjou-spa-amp-salon,Anjou Spa & Salon,"""225 Northwest Franklin Avenue, Suite 3 Bend, OR 97701""",541.241.8454,#N/A,www.anjouspa.com,#N/A,#N/A
http://www.spaweek.com/spa/25130/anns-serenity-day-spa-amp-salon,Ann's Serenity Day Spa & Salon,"""1101 Main Street Canon City, CO 81212""",719.269.9994,#N/A,www.annsskinandbody.com,#N/A,#N/A
http://www.spaweek.com/spa/7945/annettes-hair-studio-amp-spa,Annette's Hair Studio & Spa,"""31308 Woodward Avenue Royal Oak, MI 48073""",248.549.9555,info@annettesspa.com,www.annetteshairstudioandspa.com,#N/A,#N/A
http://www.spaweek.com/spa/30891/annie-beauty-spa,Annie Beauty Spa,"""622 Hungerford Drive, Suite 3 Rockville, MD 20850""",301.325.4558,#N/A,www.anniebeautyspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/16129/anoos-ayurvedic-amp-organic-day-spa,Anoo's Ayurvedic & Organic Day Spa,"""8903 Glades Road, Suite A13 Boca Raton, FL 33434""",561.558.0006,anoos234@yahoo.com,www.bocaratondayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/38557/anta-skin-amp-laser-spa,Anta Skin & Laser Spa,"""356 7th Avenue 3rd Floor New York, NY 10001""",646.484.6727,antalaserspa@gmail.com,#N/A,https://www.facebook.com/Anta-Skin-Laser-SPA-1798667277023127/,https://twitter.com/SpaAnta
http://www.spaweek.com/spa/34204/anthony-david-salon-amp-spa,Anthony David Salon & Spa,"""703 South Meacham Road Elk Grove Village, IL 60007""",630.351.1414,info@anthonydavidsalonandspa.com,www.anthonydavidsalonandspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/13637/antidote-spa-amp-salon,Antidote Spa & Salon,"""3814 Prestwick Lane, South East Olympia, WA 98501""",360.493.1900,#N/A,www.antidotealive.com,https://www.facebook.com/pages/Antidote-Spa-Salon/161566101439,https://www.twitter.com/antidotespa
http://www.spaweek.com/spa/17763/antonio-melani-salon-amp-spa,Antonio Melani Salon & Spa,"""2707 Colby Avenue, Suite D Everett, WA 98201""",425.252.8676,spa425-252-8676@spaweek.com,www.antoniomelanisalon.com,https://www.facebook.com/AntonioMelaniSalon,#N/A
http://www.spaweek.com/spa/14005/anushka-spa-salon-amp-cosmedical-centre,"""Anushka Spa, Salon & Cosmedical Centre""","""701 South Rosemary Avenue, Penthouse Level West Palm Beach, FL 33401""",561.820.0500,#N/A,www.anushkaspa.com,https://www.facebook.com/AnushkaSpaSalon,https://twitter.com/anushkaspa
http://www.spaweek.com/spa/16714/aphrodite-aesthetics-spa-amp-salon,Aphrodite Aesthetics Spa & Salon,"""6473 Farmington Road West Bloomfield, MI 48322""",248.855.1833,aphroditespasalon@gmail.com,#N/A,https://www.facebook.com/pages/Aphrodite-Aesthetics/191421627571385,https://twitter.com/aphroditespaday
http://www.spaweek.com/spa/7905/appearance-plus-day-spa,Appearance Plus Day Spa,"""406 Main Street Metuchen, NJ 08840""",732.549.4433,#N/A,www.appearanceplusdayspa.net,#N/A,#N/A
http://www.spaweek.com/spa/16136/appease-inc-mobile-spa,"""Appease, Inc. Mobile Spa""","""Serving Chicago and Surrounding Suburbs Chicago, IL 60661""",630.550.3764,info@appease2you.com,www.appease2you.com,#N/A,#N/A
http://www.spaweek.com/spa/34501/aps-dayspa,APS DaySpa,"""300 East Greentree Road, Suite 9 Marlton, NJ 08053""",856.988.8988,apsdayspa@yahoo.com,www.apsdayspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/7659/apsara-day-spa,Apsara Day Spa,"""6400 Baltimore National Pike Cantonsville, MD 21228""",410.744.4600,shivam9@msn.com,www.apsaradayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/22558/apsara-day-spa-amp-threading,Apsara Day Spa & Threading,"""31 Cran Brook Road Cockeysville, MD 21030""",410.744.4600,#N/A,www.apsaradayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/22700/aqua-chiropractic-amp-day-spa,Aqua Chiropractic & Day Spa,"""3970 West 24th Street Suite 104 Yuma, AZ 85364""",888.899.2073,#N/A,www.aquachiropractic.com,#N/A,#N/A
http://www.spaweek.com/spa/6713/aqua-salon-amp-day-spa,Aqua Salon & Day Spa,"""20510 Southwest Roy Rogers Road STE 140 Sherwood, OR 97140""",503.925.1900,#N/A,www.aquasalonanddayspa.com,#N/A,#N/A
